sample-id	Bucket	SampleNumber	SampleType	FLWC Detail	FLWC Age Months	FLWC Location	Sampler Initials	Bulking Material Detail	Composting Time Point	Date	Season	Crate Location	Temp Top Bucket C	Temp Bottom Bucket C	Average Ambient Temp	Wt Bucket Compost Kg	Wt Bucket Kg	Wt Compost Kg	Observations Outside Bucket	Observations Vent Tube	Visible Contents Access Port	Compost Temp C	Compost Moisture Percent	Sample Weight g	Observed Sample Color	Observed Sample Moisture	Observed Sample Contents	Observed Sample Smell	Observed Sample Organisms YN	Organism Type	Length Observed Organism mm	Compost pH	Notes Comments	sample-uuid	Sequenced 16S	Sequenced 18S	Sequenced ITS	Sequenced Metagenome
#Description	Composting bucket number	Order in which samples were collected, per bucket		Food and landscape waste compost (FLWC) sample detail	Food and landscape waste compost (FLWC) age in months	Food and landscape waste compost (FLWC) Source location	Study author or anonymous study participant who performed sample collection. 	Description of bulking material used in composting toilet	Time point (TP) at which the human excrement sample was collected, analogous to the week of composting.	Date of sample collection	Season of sample collection	Location in storage crate at time of sample collection	Temperature (C) at top of bucket at time of sample collection	Temperature (C) at bottom of bucket at time of sample collection	Mean of Temp Top Bucket and Temp Bottom Bucket	Weight of bucket and compost (kilograms)	Weight of bucket (kilograms)	Weight of compost (kilograms)	Text description of observations related to outside of composting bucket collected during sampling 	Text description of observations when looking at venting tube of composting bucket collected during sampling. When multiple descriptions are presented, the most prominent observations are first.	Text description of observations when looking through access port of composting bucket collected during sampling. When multiple descriptions are presented, the most prominent observations are first.	Temperature (C) of compost at time of sampling.	Moisture content as measured with Vegetronix Soil Moisture probe. This device often malfunctioned resulting in many missing values here. 	Collected sample weight in grams.	Sample color, as determined by manual comparison to color swatches. Y: yellow; LY: light yellow; LB: light brown; MB: medium brown; DB: dark brown; BL: black.	Percieved sample moisture. L: low; M: medium; H: high; SAT: saturated	Text description of observations of collected sample material. When multiple descriptions are presented, the most prominent observations are first.	Percieved odors collected by wafting from the sample. When multiple descriptions are presented, the most prominent observations are first.	Presence (Y) or absence (N) of visible organisms in collected samples.	Identified organisms	Length of organism (mm)	Collected with Hydrion pH paper		UUID for sample, as generated with cual-id. 				
632da8c0	9	78	Human Excrement Compost				LW		39	2022-08-23		20	22	21.5	21.75	9	1.35	7.65	fly tape residue; dead black flies	coconut coir	coconut coir; fungus	18.9	100	2	DB	H	coconut coir; toliet paper	earthy	N			6		b00c20f3-a6d6-462e-a4d6-a7a8632da8c0	Y			Y
a76653f0	9	79	Human Excrement Compost				JM		40	2022-08-30		1	22.5	22	22.25	9.1	1.35	7.75	fly tape residue; dead black flies	coconut coir	coconut coir	16.9	100	2	DB-BL	H	coconut coir	earthy	N			6		53d788dd-b1ef-4cc2-a2ea-e541a76653f0	Y		Y	
b1d49b30	9	80	Human Excrement Compost				AR		41	2022-09-06		2	20	20	20	9	1.35	7.65	fly tape residue	coconut coir; pupa	coconut coir; small black flies	16.3	100	2	DB-BL	H	cococnut coir; white larva	earthy; sweet	Y	white larva	3	6		63787f06-c04e-463b-b0fa-75fbb1d49b30	Y			Y
e71b6bef	9	81	Human Excrement Compost				KVO		42	2022-09-13		3	19.5	20	19.75	9	1.35	7.65		coconut coir	coconut coir	16.1	100	2	BL	H	coconut coir	earthy	N			6.5		956f75f5-a39c-44a1-8c98-c4d3e71b6bef	Y		Y	
d0ee556d	9	82	Human Excrement Compost				AKW		43	2022-09-20		4	17	17	17	9	1.35	7.65		coconut coir	coconut coir	15.4	100	2	DB	H	coconut coir	earthy	N			6.25		5b5c88eb-5b9e-45ee-8fb9-0ea6d0ee556d	Y			Y
fe762349	9	83	Human Excrement Compost				KVO		44	2022-09-27		5	17	17	17	9	1.35	7.65		coconut coir	coconut coir	14.9	100	2	BL	H	coconut coir	earthy	N			6.5		f7f85941-9860-4897-99f1-6700fe762349	Y		Y	
cc30b8f8	9	84	Human Excrement Compost				KVO		45	2022-10-04		6	14.5	15	14.75	9	1.35	7.65		coconut coir; black flies	coconut coir	13.7	100	2	BL	H	coconut coir; feces	earthy	N			6.5		585a5b3d-5722-4fec-82cc-41b5cc30b8f8	Y			Y
36b8e677	9	85	Human Excrement Compost				AKW		46	2022-10-11		7	15	15	15	9	1.35	7.65		coconut coir	coconut coir		100	2	BL	H	coconut coir; feces	earthy	N			6.25		777724ab-93de-4dfa-86c1-25a836b8e677	Y		Y	
a5cc8884	9	86	Human Excrement Compost				AKW		47	2022-10-18		8	15	15	15	8.9	1.35	7.55		coconut coir	coconut coit	12.6	100	2	BL	H	coconut coir	earthy	N			6.25		ffc3e9de-2cee-48fd-bc8a-3cbda5cc8884	Y			Y
0d466e48	9	87	Human Excrement Compost				AR		48	2022-10-25		9	15.5	16	15.75	8.9	1.35	7.55		coconut coir; feces	coconut coir	10.3	100	2	BL	H	coconut coir	earthy	N			6.25		5a17ce55-3ea0-4940-881d-74a80d466e48	Y		Y	
dbc64f07	9	88	Human Excrement Compost				KVO		49	2022-11-01		10	13	13	13	8.9	1.35	7.55		coconut coir; feces	coconut coir	10.2	100	2	BL	H	coconut coir; feces	earthy	N			6.25		8082191d-fca2-4f97-b5f9-b947dbc64f07	Y			Y
3bd94f52	9	89	Human Excrement Compost				AKW		50	2022-11-08		11	14.5	15	14.75	8.9	1.35	7.55		coconut coir	coconut coir	10.8	100	2	DB-BL	H	coconut coir	earthy	N			6.25		79012631-3cd5-404a-a60e-b7573bd94f52	Y		Y	
4a3f57f6	9	90	Human Excrement Compost				KVO		51	2022-11-15		12	14.5	14	14.25	8.8	1.35	7.45		coconut coir	coconut coir	10.2	100	2	BL	H	coconut coir; feces	earthy	N			6.25		13d33c18-a94f-4e27-9ce2-4c584a3f57f6	Y			Y
b0557419	9	91	Human Excrement Compost				KVO		52	2022-11-22		13	15	16	15.5	8.9	1.35	7.55				9.7	100	2	BL	H	coconut coir	earthy	N			6.5		a3801328-fe6f-4fbe-9b54-c139b0557419	Y	Y	Y	
f377122a	9		Human Excrement Compost				PI			2023-08-10		7	26	26	26	8.5	1.35	7.15		coconut coir	clumped and moist coconut coir	17.1	100	2	DB	L	coconut coir	earthy	N			6.5	Samples collected; DNA not extracted	f1ee4002-9beb-43d9-ad8c-7d78f377122a				
bcc246ab	10	1	Bulking Material				Participant	Fine Grained Sawdust		2021-10-30																								46fc0273-dcc3-440a-aea6-eeb6bcc246ab	Y	Y		Y
bc5a3f1d	10	2	Inside Toilet Pre Use				Participant			2021-10-30																								5b75d257-4561-4bb9-a249-445cbc5a3f1d	Y			Y
90260cf2	10	3	Soil Nearby Toilet				Participant			2021-10-31																								930575ef-9d12-45f4-b5b5-a51490260cf2	Y			Y
45fea625	10	4	Human Excrement				Participant			2021-10-30																								53c70828-289c-4bf7-aa3b-dde345fea625	Y	Y		Y
cfdd8816	10	5	Human Excrement				Participant			2021-11-08																								e1706271-66e6-4e28-88f6-22d6cfdd8816	Y	Y		Y
b5aa20ca	10	6	Human Excrement				Participant			2021-11-15																								1322b9c8-9ef8-4fab-976c-d13eb5aa20ca	Y	Y		Y
96b8c62d	10	7	Human Excrement				Participant			2021-10-30																								113b8670-008c-4e6d-8f05-584796b8c62d	Y	Y		Y
4c3396f5	10	8	Human Excrement				Participant			2021-11-08																								ab7c7054-d855-42c2-90ac-92064c3396f5	Y	Y		Y
34f2f19e	10	9	Human Excrement				Participant			2021-11-16																								9039128a-4640-48df-9062-eed434f2f19e	Y	Y		Y
7607b82b	10	10	Human Excrement Compost Pre-Roll				JM		1	2021-11-23	Fall	11	16	15	15.5	6.1	1.3	4.8	dead white larvae	fine grained sawdust	white larvae; fine grained sawdust; feces	13.2			DB	SAT	fine grained sawdust	fecal	N					01a0b85f-e3ad-4185-ba39-0a1c7607b82b				
8e00ed08	10	11	Human Excrement Compost				JM		1	2021-11-23	Fall	11	16	15	15.5	6.1	1.3	4.8		fine grained sawdust	fine grained sawdust; toilet paper	13.5		1.9	DB	M	fine grained sawdust	fecal	N			6.2		85590a3a-4490-422f-ab12-01af8e00ed08	Y	Y		Y
8bece736	10	12	Human Excrement Compost Pre-Roll				JM		2	2021-11-30	Fall	12	20	20	20	6.1	1.3	4.8		fine grained sawdust	fine grained sawdust; toilet paper	13.6	94	2	DB	M	fine grained sawdust	damp	N			9.2	Pre-roll sample was acting weird on pH paper…all three papers didn't seem to have a color match	11373183-7e9e-4605-baad-878b8bece736				
17506f75	10	13	Human Excrement Compost				JM		2	2021-11-30	Fall	12	19.5	20	19.75	6.1	1.3	4.8		fine grained sawdust	fine grained sawdust	15.6	68	1.9	DB	L-M	fine grained sawdust	damp	N			6.5		235a9085-32a8-47ba-9aff-02c817506f75	Y		Y	
0a394464	10	14	Human Excrement Compost Pre-Roll				JM		3	2021-12-07	Fall	13	16	14	15	6.1	1.3	4.8		fine grained sawdust	fine grained sawdust; toilet paper; white larvae	13.5	70	2	DB	L	fine grained sawdust; toilet paper; brown pupae	damp	Y	brown pupae	3	6.4		23660c11-0bf2-4a54-b34a-edf10a394464				
63eafab0	10	15	Human Excrement Compost				JM		3	2021-12-07	Fall	13	15	14	14.5	6.1	1.3	4.8		fine grained sawdust	compact fine grained sawdust; white larvae	13.6	89	2	DB	L	fine grained sawdust; brown pupae	musty; damp	Y	brown pupae	3	7		debdfcfc-b99c-442a-9896-af7e63eafab0	Y			Y
23c2c461	10	16	Human Excrement Compost Pre-Roll				JM		4	2021-12-14	Fall	14	14.5	15	14.75	6	1.3	4.7		fine grained sawdust	compact fine grained sawdust	12.6	65	2	DB	L-M	fine grained sawdust; toilet paper; white larvae	damp	Y	white larva	3	6.4		eb932120-2402-44c1-b4cc-e65223c2c461				
0ba8558d	10	17	Human Excrement Compost				JM		4	2021-12-14	Fall	14	14.5	15	14.75	6	1.3	4.7		fine grained sawdust; white larvae	fine grained sawdust; 5 white larvae	12.4	88	1.8	DB	L-M	fine grained sawdust; white larvae	damp	Y	brown pupae	3	7		9612a705-9daf-4c41-88ce-4d780ba8558d	Y		Y	
98011fdf	10	18	Human Excrement Compost Pre-Roll				JM		5	2021-12-21	Fall	15	11.5	11	11.25	6.1	1.3	4.8		fine grained sawdust	fine grained sawdust; white mold	10.2	94	2.1	DB	M	fine grained of sawdust; brown pupae	damp pine	Y	brown pupae	2	6.4		befade36-3542-4776-9fc5-666298011fdf				
9febeccf	10	19	Human Excrement Compost				JM		5	2021-12-21	Fall	15	11	11	11	6.1	1.3	4.8		fine grained sawdust	fine grained sawdust	10.5	72	2.4	DB	M	fine grained sawdust; brown pupae	damp pine	Y	brown pupae	2	7		a2c9dc0b-728e-45ce-b691-a64d9febece7	Y			Y
0542a2ec	10	20	Human Excrement Compost Pre-Roll				JM		6	2021-12-28	Fall	16	10	9	9.5	6.1	1.3	4.8		fine grained sawdust	fine grained sawdust; feces	10.1	94	2.1	DB	L-M	fine grained sawdust; white larvae	musty	Y	white larvae	3	6.4		e29210e7-bd51-454c-bd6b-80e10542a2ec				
affe95cd	10	21	Human Excrement Compost				JM		6	2021-12-28	Fall	16	10	9	9.5	6.1	1.3	4.8		fine grained sawdust	fine grained sawdust	9.6	86	2.1	DB	L-M	fine grained sawdust; white larvae	musty	Y	white larvae	3	7.4		6eabeb94-74b1-441e-8cc2-e6d4affe95cd	Y		Y	
916f6243	10	22	Human Excrement Compost Pre-Roll				JM		7	2022-01-04	Fall	17	13.5	14	13.75	6.1	1.3	4.8		fine grained sawdust	fine grained sawdust; feces	10.3	100	2.4	DB	L-M	fine grained sawdust; feces	earthy	N			7.4		6ddb4ca9-7f17-4304-929c-07dc916f6243				
671354c0	10	23	Human Excrement Compost				JM		7	2022-01-04	Fall	17	13	13	13	6.1	1.3	4.8		fine grained sawdust	fine grained sawdust; feces	11.4	74	2	DB	L-M	fine grained sawdust and feces; white larvae	earthy	Y	white larvae	3	7		87cd4495-8670-46c7-8fe9-10ee671354c0	Y			Y
6c9462a0	10	24	Human Excrement Compost Pre-Roll				JM		8	2022-01-11	Fall	18	12	10	11	6	1.3	4.7		fine grained sawdust	fine grained sawdust; feces	10.2	66	2	DB-BL	L-M	fine grained sawdust; feces; multiple white larvae e	damp	Y	white larvae	2	7		bc1aa159-f8c6-4415-8a98-59156c9462a0				
22418f27	10	25	Human Excrement Compost				JM		8	2022-01-11	Fall	18	12	10	11	6	1.3	4.7		fine grained sawdust	fine grained sawdust; feces	10.2	100	2	DB-BL	L-M	fine grained sawdust; feces; multiple white larvae e	damp	Y	white larvae	2	7.2		68bc9ff9-36ba-4607-afab-028422418f27	Y		Y	
83656cf0	10	26	Human Excrement Compost Pre-Roll				JM		9	2022-01-19		19	10	10	10	6	1.3	4.7		fine grained sawdust	fine grained sawdust; feces; white larvae	10.5	100	2	DB-BL	M-H	feces; fine grained sawdust	earthy	N			7.6		cd69f547-f02f-47d5-b80d-86b283656cf0				
7cfe6743	10	27	Human Excrement Compost				JM		9	2022-01-19		19	10.5	10	10.25	6	1.3	4.7		fine grained sawdust	fine grained sawdust; feces; white larvae	10.4	73	2	DB-BL	M-H	fine grained sawdust; 1 white larvae e; 4 pupae	earthy	Y	brown pupae; white larva	3; 9	7.6		476b8e81-a80b-46b8-b52d-f6f47cfe6743	Y			Y
5357a320	10	28	Human Excrement Compost Pre-Roll				LW		10	2022-01-25		20	10.5	11	10.75	5.9	1.3	4.6		fine grained sawdust	fine grained sawdust; feces	10.3	79	2	DB	M	fine grained sawdust; white larvae e	earthy; musty	Y	white larvae	3	7.6		7b9811fc-acf9-4c6e-83c0-dda75357a320				
28c34f80	10	29	Human Excrement Compost				LW		10	2022-01-25		20	12	10	11	5.9	1.3	4.6		fine grained sawdust	fine grained sawdust	10.6	41	1.9	DB	M	fine grained sawdust; white larvae e	earthy; musty	Y	white larvae	3	7.6	Air pocket impaired mositure reading	efc39041-ee7e-4753-9536-c5e528c34f80	Y		Y	
43e16886	10	30	Human Excrement Compost Pre-Roll				JM		11	2022-02-01		1	11	11	11	5.9	1.3	4.6	small dead flies	fine grained sawdust; large black flies	large air pocket; fine grained sawdust	9.8	67	2	DB	L	fine grained sawdust	earthy	N			7		e87b9066-3999-4a3f-a119-ea9943e16886				
d5c759d7	10	31	Human Excrement Compost				JM		11	2022-02-01		1	11	11	11	5.9	1.3	4.6		fine grained sawdust; large black flies	coconut coir; small air pocket	10	60	2	DB	L	fine grained sawdust	earthy	Y	white larvae	3	7		3f8b6e72-0d3a-4d82-8338-2895d5c759d7	Y			Y
9d3c7f83	10	32	Human Excrement Compost Pre-Roll				JM		12	2022-02-08		2	11	11	11	5.9	1.3	4.6	small dead flies	fine grained sawdust	fine grained sawdust	9.3	92	2	DB	M	fine grained sawdust	earthy	N			7.6		35b5a35c-a492-4642-bc1d-4edf9d3c7f83				
d418835c	10	33	Human Excrement Compost				JM		12	2022-02-08		2	11	12	11.5	5.9	1.3	4.6		fine grained sawdust	fine grained sawdust	9.2	80	2	DB	M	fine grained sawdust	earthy	N			7.7		2699a8ce-3ce1-4a24-add6-3ae7d418835c	Y		Y	
2998fa3d	10	34	Human Excrement Compost Pre-Roll				JM		13	2022-02-15		3	11.5	12	11.75	6	1.3	4.7		fine grained sawdust	fine grained sawdust; feces	10.7	100	2	DB	H	fine grained sawdust	earthy	N			7		e2c6c17c-c945-49a6-abc5-436a2998fa3d				
d31d5fe7	10	35	Human Excrement Compost				JM		13	2022-02-15		3	11.5	12	11.75	6	1.3	4.7		fine grained sawdust	fine grained sawdust	10.5	100	2	DB	H	fine grained sawdust	earthy	N			7		0ed404c7-86cf-41ce-b661-6556d31d5fe7	Y			Y
b2a20305	10	36	Human Excrement Compost Pre-Roll				LM		14	2022-02-22		4	10	9.5	9.75	6	1.3	4.7	small dead black flies	fine grained sawdust	fine grained sawdust	9.4	48	2	DB	H	fine grained sawdust	earthy	N			7		7476243b-4555-4273-a870-3338b2a20305				
2ac6c7a6	10	37	Human Excrement Compost				LM		14	2022-02-22		4	10	9.5	9.75	6	1.3	4.7		fine grained sawdust	fine grained sawdust	9.2	56	2	DB	H	fine grained sawdust	earthy	N			7		9f5d4a77-f939-416f-a45d-6f152ac6c7a6	Y		Y	
cef6fe0b	10	38	Human Excrement Compost Pre-Roll				TL		15	2022-03-01		5	11.5	12	11.75	5.8	1.3	4.5	small dead black flies	fine grained sawdust; small dead flies	large air pocket; fine grained sawdust	9.9	81	2	DB	M	fine grained sawdust; 1 white larvae	earthy	Y	white larvae	3	7		61ebb20f-3ee9-4b1c-9d21-5137cef6fe0b				
9015d806	10	39	Human Excrement Compost				TL		15	2022-03-01		5	11.5	11	11.25	5.8	1.3	4.5		fine grained sawdust	fine grained sawdust	10.2	96	2	DB	M	fine grained sawdust; feces	earthy	N			7		0fac00a6-c3b0-40d5-9ed8-2c029015d806	Y			Y
0d746bf6	10	40	Human Excrement Compost Pre-Roll				TL		16	2022-03-08		6	11	9	10	5.8	1.3	4.5		fine grained sawdust	fine grained sawdust	9.7	100	2	DB	H	fine grained sawdust	earthy	Y	white larvae	3	7.5		baee962a-ebe1-4d40-a11b-7b4e0d746bf6				
c056b57f	10	41	Human Excrement Compost				TL		16	2022-03-08		6	11	10	10.5	5.8	1.3	4.5		fine grained sawdust	fine grained sawdust	9.6	40	2	DB	H	fine grained sawdust	earthy	Y	white larvae	3	7.5		9ccd9f7f-9542-4787-a990-5770c056b57f	Y		Y	
9ea7de8f	10	42	Human Excrement Compost Pre-Roll				JY		17	2022-03-22		17	13	12	12.5	5.8	1.3	4.5	small dead black flies	fine grained sawdust	fine grained sawdust	10.7	100	2	DB	M-H	fine grained sawdust	earthy	Y	white larvae	3	7		6aa4176d-2a3c-465e-a467-ac379ea7de8f				
0aa6bece	10	43	Human Excrement Compost				JY		17	2022-03-22		17	14.5	14	14.25	5.8	1.3	4.5		fine grained sawdust	fine grained sawdust; air pocket	10.8	32	2	DB	H	fine grained sawdust	earthy	Y	white larvae	3	7		98436fa3-1864-418f-bb64-2d060aa6bece	Y			Y
960a567a	10	44	Human Excrement Compost Pre-Roll				TL		18	2022-03-29		18	16	14	15	5.9	1.3	4.6	small dead black flies	fine grained sawdust; live black flies	large air pocket	12.1	100	2	DB	H	fine grained sawdust; feces	earthy	N			7.5		22a305d4-d7fa-4d5d-8305-1cd4960a567a				
6a64744f	10	45	Human Excrement Compost				TL		18	2022-03-29		18	16	15	15.5	5.9	1.3	4.6		fine grained sawdust; live black flies	fine grained sawdust	12.4	82	2	DB	M	fine grained sawdust	earthy	N			7.5		73dcd98a-5c8c-466a-a9a9-d16b6a64744f	Y	Y	Y	
e956fca2	10	46	Human Excrement Compost Pre-Roll				TL		19	2022-04-05		19	18.5	19	18.75	5.8	1.3	4.5		fine grained sawdust	fine grained sawdust; air pocket	15.5	100	2	DB	H	fine grained sawdust	earthy	N			7		f538f518-b3bc-4784-9a2d-2fbce956fca2				
f0d08781	10	47	Human Excrement Compost				TL		19	2022-04-05		19	20	22	21	5.8	1.3	4.5		fine grained sawdust	fine grained sawdust	15.5	100	2	DB	H	fine grained sawdust	earthy	N			7		0cc7e17f-93e6-4bd3-858d-4f40f0d08781	Y			Y
d9c55645	10	48	Human Excrement Compost Pre-Roll				TL		20	2022-04-12		20	12.5	12	12.25	5.8	1.3	4.5		fine grained sawdust	fine grained sawdust	15.1	100	2	DB	M-H	fine grained sawdust; feces	earthy	N			7		9b4830c1-a263-4534-ab1f-b117d9c55645				
b758db00	10	49	Human Excrement Compost				TL		20	2022-04-12		20	12	13	12.5	5.8	1.3	4.5		fine grained sawdust	fine grained sawdust; air pocket	14.4	60	2	DB	M-H	fine grained sawdust; feces	earthy	N			7		5b31a386-8a92-4697-9b0d-55fdb758db00	Y		Y	
efea584a	10	50	Human Excrement Compost Pre-Roll				TL		21	2022-04-19		1	14	14	14	5.7	1.3	4.4	live flies	fine grained sawdust; live flies	fine grained sawdust; air pocket	13.4	100	2	DB	M-H	fine grained sawdust; feces	earthy	N			7		1c14de9d-f7e5-43d4-8bce-ea8aefea584a				
fa359b62	10	51	Human Excrement Compost				TL		21	2022-04-19		1	14.5	13	13.75	5.7	1.3	4.4		fine grained sawdust	fine grained sawdust; air pocket	13.1	41	2	DB	M-H	fine grained sawdust; feces; live black fly	earthy	Y	live black fly	too fast to measure	7.5		e26f5269-8abc-4985-90a8-8d49fa359b62	Y			Y
11cbe445	10	52	Human Excrement Compost Pre-Roll				TL		22	2022-04-26		2	14.5	13	13.75	5.8	1.3	4.5	dead flies	fine grained sawdust	fine grained sawdust; large air pocket	10.6	100	2	DB	H	fine grained sawdust	earthy	N			7.5		87c19e6b-f2fc-4673-a6d9-7d3411cbe445				
b3ac2ab0	10	53	Human Excrement Compost				TL		22	2022-04-26		2	14	13	13.5	5.8	1.3	4.5		fine grained sawdust	fine grained sawdust	10.8	100	2	DB	H	fine grained sawdust	earthy	N			7.5		95680c8b-9748-4d21-a977-06b7b3ac2ab0	Y		Y	
49d921ec	10	54	Human Excrement Compost Pre-Roll				TL		23	2022-05-03		3	15	15	15	5.8	1.3	4.5	dead flies	fine grained sawdust; live flies	large air pocket; fine grained sawdust	13.3	100	2	DB	H	fine grained sawdust	earthy	N			7		ad31a02d-d4d1-4c46-a150-b8f349d921ec				
1ffa9aae	10	55	Human Excrement Compost				TL		23	2022-05-03		3	16	15	15.5	5.8	1.3	4.5		fine grained sawdust; live flies	large air pocket; fine grained sawdust	13.1	15	2	DB	M	fine grained sawdust; feces	earthy	N			7		cd03df91-59ff-4861-a6d2-942c1ffa9aae	Y			Y
f49cb040	10	56	Human Excrement Compost Pre-Roll				LW		24	2022-05-10		4	14	13	13.5	5.7	1.3	4.4	live fly	fine grained sawdust; live flies	large air pocket; fine grained sawdust	12.4	94	2	DB	H	fine grained sawdust; feces	earthy	N			7		067597d2-3036-4cd1-9d01-e56bf49cb040				
fb1dede6	10	57	Human Excrement Compost				LW		24	2022-05-10		4	15	14	14.5	5.7	1.3	4.4		fine grained sawdust; live flies	large air pocket; fine grained sawdust	12.2	31	2	DB	H	fine grained sawdust; feces	earthy	N			6.5		91f1b1c8-9181-4997-ab89-02aafb1dede6	Y		Y	
b101a36e	10	58	Human Excrement Compost Pre-Roll				JM		25	2022-05-17		5	18	17	17.5	5.6	1.3	4.3	dead flies	fine grained sawdust; live flies	fine grained sawdust	14.4	100	2	BL	H	fine grained sawdust; feces; live black fly	earthy; damp	Y	small live black fly	too fast to measure	7.5		a5c05ad2-cbfb-4fb1-8a05-abb3b101a36e				
6b8f1762	10	59	Human Excrement Compost				JM		25	2022-05-17		5	18	17	17.5	5.6	1.3	4.3		fine grained sawdust; live flies	fine grained sawdust	14.2	100	2	BL	H	fine grained sawdust; feces	earthy; damp	N			7		73e7db35-9ad1-49d2-b1ea-67ee6b8f1762	Y			Y
be65b479	10	60	Human Excrement Compost Pre-Roll				LW		26	2022-05-24		6	16	17	16.5	5.6	1.3	4.3	dead flies	fine grained sawdust; live flies	fine grained sawdust	12.8	100	2	BL	H	fine grained sawdust; feces	earthy; damp	N			7		ff8d426b-b16b-4e9a-9fe5-95ffbe65b479				
847dd5e5	10	61	Human Excrement Compost				LW		26	2022-05-24		6	16	17	16.5	5.6	1.3	4.3		fine grained sawdust; live flies	fine grained sawdust	12.5	61	2	BL	H	fine grained sawdust; feces	earthy; damp	N			6.5		69ebc39c-f28e-49da-ac39-f459847dd5e5	Y		Y	
e0cea659	10	62	Human Excrement Compost Pre-Roll				LW		27	2022-05-31		7	20	21	20.5	5.6	1.3	4.3	dead flies	fine grained sawdust; live flies	fine grained sawdust	12.7	49	2	BL	H	fine grained sawdust; feces	earthy; damp	Y	white small live larva	5	6.5		7d790e45-0ea6-4e6f-9877-dd64e0cea659				
4c2deea5	10	63	Human Excrement Compost				LW		27	2022-05-31		7	20	22	21	5.6	1.3	4.3		fine grained sawdust; live flies	fine grained sawdust	12.9	43	2	BL	H	fine grained sawdust; feces	earthy; damp	N			6.5		548548be-40cd-4c66-af8d-41cf4c2deea5	Y			Y
74896872	10	64	Human Excrement Compost Pre-Roll				LW		28	2022-06-07		8	23	25	24	5.6	1.3	4.3	live fly	fine grained sawdust	fine grained sawdust	17.2	74	2	BL	H	fine grained sawdust; feces; small white larva	earthy; damp	Y	white small larva	3	6.5		a300a5c7-1367-4e64-9a65-cafb74896872				
cd995e92	10	65	Human Excrement Compost				LW		28	2022-06-07		8	23	25	24	5.6	1.3	4.3		fine grained sawdust	fine grained sawdust	17.5	100	2	BL	H	feces; fine grained sawdust	earthy; damp	N			7		7a8d39bf-fc67-4233-b21f-d838cd995e92	Y		Y	
54867a46	10	66	Human Excrement Compost Pre-Roll				ST		29	2022-06-14		9	22	20	21	5.6	1.3	4.3	dust; dead flies	fine grained sawdust; live black flies	fine grained sawdust; live black flies; large air pocket	18.1	100	2	BL	M-H	feces; fine grained sawdust; live black flies	earthy; damp	Y	live black flies	too fast to measure	7		11ceb304-d8dd-440d-9175-c21354867a46				
8ee6ac44	10	67	Human Excrement Compost				ST		29	2022-06-14		9	21	21	21	5.6	1.3	4.3		fine grained sawdust; live black flies	fine grained sawdust; live black flies; large air pocket	17.3	80	2	BL	M-H	feces; fine grained sawdust; live black flies	earthy; damp	Y	live black flies	too fast to measure	7		39f3b894-7edd-43fb-ba98-86fc8ee6ac44	Y			Y
b25330d8	10	68	Human Excrement Compost Pre-Roll				JM		30	2022-06-21		10	20.5	23	21.75	5.6	1.3	4.3		fine grained sawdust; live black flies	fine grained sawdust; live black flies	15.2	100	2	BL	H	fine grained sawdust;live larva; small black flies	earthy; sour	Y	live black flies	too fast to measure	6.5		667ba3f1-7553-4920-9c55-e7beb25330d8				
ac2f1414	10	69	Human Excrement Compost				JM		30	2022-06-21		10	20.5	23	21.75	5.6	1.3	4.3		fine grained sawdust; live black flies	fine grained sawdust; live black flies	15.7	87	2	BL	H	fine grained sawdust	earthy; sour	Y	live black flies	too fast to measure	6.5		ab3ec9c5-5d89-4424-b03b-a522ac2f1414	Y		Y	
77a2bad0	10	70	Human Excrement Compost Pre-Roll				LW		31	2022-06-28		11	30.5	31	30.75	5.6	1.3	4.3	fly tape residue	fine grained sawdust; live black flies	large airpocket; fine grained sawdust; live black flies	22.1	100	2	BL	H	fine grained sawdust	earthy; sour	N			6		00df13db-3def-49e5-92fa-a6cc77a2bad0				
05600bc0	10	71	Human Excrement Compost				LW		31	2022-06-28		11	31	30	30.5	5.6	1.3	4.3	fly tape residue	fine grained sawdust; live black flies	large airpocket; fine grained sawdust; live black flies	21.9	100	2	BL	H	fine grained sawdust	earthy; sour	N			5.5		69244c03-12bb-4d2b-a2f4-a5ed05600bc0	Y			Y
9dc040eb	10	72	Human Excrement Compost Pre-Roll				JM		32			12																						afb646b6-1ad3-4342-ae53-3da39dc040eb				
879c8f7d	10	73	Human Excrement Compost				LW		32	2022-07-05		12	23.5	22	22.75	5.6	1.3	4.3	fly tape residue	fine grained sawdust; live black flies	large airpocket; fine grained sawdust; live black flies	17.9	27	2	BL	H	fine grained sawdust	earthy; sour	N			5.5		043d70d6-95b9-41e2-8910-9df6879c8f7d	Y		Y	
3d567ac1	10	74	Human Excrement Compost Pre-Roll				JM		33			13																						65dfd577-080e-4c2f-9443-63553d567ac1				
be501bd2	10	75	Human Excrement Compost				LW		33	2022-07-12		13	26	27.5	26.75	5.5	1.3	4.2	fly tape residue; dust	fine grained sawdust; live black flies	fine grained sawdust; feces; piece of hair	19	63	2	BL	H	fine grained sawdust; live black fly	earthy; sour	Y	live black fly	too fast to measure	5.5		ea3c0252-8b34-44a3-92f4-6b06be501bd2	Y			Y
fcb7ffff	10	76	Human Excrement Compost				LW		34	2022-07-19		14	33	35	34	5.5	1.3	4.2	fly tape residue; dust	fine grained sawdust	fine grained sawdust; feces	21.9	100	2	BL	H	fine grained sawdust; very high moisture	earthy; sour	N			6		8cf884c3-aebc-452f-8112-4ee3fcb7ffff	Y		Y	
